Date,Pair,Direction,Type,Score,Result,Entry,Close,SL,TP,RR,R_Result,Duration,PKT_Open,PKT_Close,Session,Macro,MTF15m,News,ATR,Notes
2026-03-10T15:27:20.212Z,EUR/USD,BUY,SCALP,86,SL,1.16473,,1.16461,1.16491,1.5,,,,,15,BULLISH,12,,0.00015,
2026-03-10T15:28:28.321Z,GBP/USD,BUY,INTRADAY,89,TP,1.34631,,1.34534,1.34747,1.2,,,,,15,BULLISH,12,,0.00049,
2026-03-10T15:34:37.695Z,ETH/USD,BUY,SCALP,92,TP,2068.3,,2064.3,2074.3,1.5,,,,,15,BULLISH,12,,5,
2026-03-10T15:37:21.361Z,EUR/USD,BUY,INTRADAY,86,TP,1.16496,,1.16405,1.16606,1.2,,,,,15,BULLISH,12,,0.00046,
2026-03-10T15:38:32.140Z,BTC/USD,BUY,SCALP,89,TP,71328,,71209,71507,1.5,,,,,15,BULLISH,12,,149,
2026-03-10T15:42:18.061Z,XAU/USD,BUY,INTRADAY,78,TP,5232.23,,5219.76,5247.19,1.2,,,,,15,BULLISH,12,,6.23,
2026-03-10T15:43:28.304Z,GBP/USD,BUY,SCALP,89,SL,1.34647,,1.34632,1.3467,1.5,,,,,15,BULLISH,12,,0.00019,
2026-03-10T15:52:21.094Z,EUR/USD,BUY,SCALP,86,TP,1.16501,,1.1649,1.16518,1.5,,,,,15,BULLISH,12,,0.00014,
2026-03-10T15:54:38.720Z,ETH/USD,BUY,SCALP,86,SL,2070.4,,2067.4,2074.8,1.5,,,,,15,BULLISH,12,,3.7,
2026-03-10T15:58:31.131Z,BTC/USD,BUY,INTRADAY,87,SL,71326,,70689,72090,1.2,,,,,15,BULLISH,12,,318,
2026-03-10T16:13:29.498Z,BTC/USD,BUY,SCALP,74,SL,71206,,71114,71344,1.5,,,,,8,BULLISH,12,,115,
2026-03-10T16:14:38.779Z,ETH/USD,BUY,INTRADAY,79,SL,2076.7,,2056.8,2100.7,1.2,,,,,8,BULLISH,12,,10,
2026-03-10T16:38:29.258Z,BTC/USD,BUY,SCALP,80,SL,71406,,71329,71522,1.5,,,,,8,BULLISH,12,,96,
2026-03-10T16:39:39.101Z,ETH/USD,BUY,SCALP,85,SL,2080,,2077.7,2083.6,1.5,,,,,8,BULLISH,12,,3,
2026-03-10T16:42:20.399Z,EUR/USD,BUY,INTRADAY,79,SL,1.16499,,1.1642,1.16594,1.2,,,,,8,BULLISH,12,,0.00039,
2026-03-10T16:43:28.483Z,GBP/USD,BUY,SCALP,74,SL,1.34594,,1.34581,1.34613,1.5,,,,,8,BULLISH,12,,0.00016,
2026-03-10T16:58:27.181Z,GBP/USD,BUY,INTRADAY,82,TP,1.34623,,1.34514,1.34753,1.2,,,,,8,BULLISH,12,,0.00054,
2026-03-10T17:07:18.644Z,XAU/USD,BUY,INTRADAY,77,TP,5229.41,,5220.99,5239.51,1.2,,,,,8,BULLISH,12,,4.21,
2026-03-10T17:08:31.126Z,BTC/USD,BUY,INTRADAY,80,SL,71355,,70847,71965,1.2,,,,,8,BULLISH,12,,254,
2026-03-10T17:09:39.963Z,ETH/USD,BUY,SCALP,77,SL,2081,,2078.9,2084,1.5,,,,,8,BULLISH,12,,2.5,
2026-03-10T17:34:36.076Z,ETH/USD,BUY,INTRADAY,77,SL,2079,,2063.9,2097,1.2,,,,,8,BULLISH,12,,7.5,
2026-03-10T17:42:17.269Z,XAU/USD,BUY,SCALP,77,SL,5230.29,,5229.33,5231.73,1.5,,,,,8,BULLISH,12,,1.2,
2026-04-05T11:36:18.389Z,BTC/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-11T07:18:24.892Z,GBP/USD,BUY,SCALP,73,SL,1.34469,,1.34452,1.34494,1.5,,,,,15,BULLISH,4,,0.00021,
2026-03-11T10:38:25.041Z,GBP/USD,BUY,INTRADAY,76,SL,1.3441,,1.34283,1.34562,1.2,,,,,10,BULLISH,4,,0.00063,
2026-03-11T18:12:17.929Z,EUR/USD,SELL,INTRADAY,76,SL,1.15665,,1.15739,1.15577,1.2,,,,,8,BEARISH,12,,0.00037,
2026-03-12T00:12:15.657Z,XAU/USD,SELL,SCALP,72,SL,5137.68,,5140.28,5133.77,1.5,,,,,5,BEARISH,12,,3.25,
2026-03-12T00:17:17.411Z,XAU/USD,SELL,INTRADAY,76,SL,5140.97,,5153.01,5126.52,1.2,,,,,5,BEARISH,12,,6.02,
2026-03-12T02:56:00.299Z,EUR/USD,SELL,SCALP,72,SL,1.15373,,1.15381,1.15361,1.5,,,,,5,BEARISH,12,,0.0001,
2026-03-12T03:00:59.136Z,XAU/USD,SELL,INTRADAY,77,SL,5151.76,,5161.19,5140.46,1.2,,,,,5,BEARISH,12,,4.71,
2026-03-12T03:21:00.952Z,EUR/USD,SELL,SCALP,72,SL,1.15364,,1.15372,1.15351,1.5,,,,,5,BEARISH,12,,0.00011,
2026-03-12T03:25:59.856Z,XAU/USD,SELL,SCALP,72,TP,5152.91,,5154.02,5151.24,1.5,,,,,5,BEARISH,12,,1.39,
2026-03-12T04:05:58.933Z,XAU/USD,SELL,INTRADAY,78,TP,5152.11,,5159.26,5143.53,1.2,,,,,5,BEARISH,12,,3.57,
2026-03-12T05:15:58.972Z,XAU/USD,SELL,INTRADAY,77,SL,5146.17,,5151.89,5139.31,1.2,,,,,5,BEARISH,12,,2.86,
2026-03-12T07:51:00.366Z,EUR/USD,SELL,INTRADAY,80,SL,1.15432,,1.15498,1.15352,1.2,,,,,15,BEARISH,4,,0.00033,
2026-03-12T08:56:00.332Z,EUR/USD,SELL,INTRADAY,85,TP,1.15448,,1.15514,1.15368,1.2,,,,,15,BEARISH,4,,0.00033,
2026-03-12T09:01:01.144Z,EUR/USD,SELL,SCALP,80,SL,1.15478,,1.15487,1.15464,1.5,,,,,15,BEARISH,4,,0.00011,
2026-03-12T13:08:17.104Z,ETH/USD,BUY,INTRADAY,81,SL,2065.1,,2056,2076.1,1.2,,,,,15,BULLISH,12,,4.6,
2026-03-12T13:16:01.321Z,EUR/USD,SELL,INTRADAY,77,TP,1.15423,,1.15504,1.15326,1.2,,,,,15,BEARISH,4,,0.00041,
2026-03-12T13:36:00.518Z,EUR/USD,SELL,SCALP,82,TP,1.15345,,1.15367,1.15313,1.5,,,,,15,BEARISH,12,,0.00027,
2026-03-12T14:10:58.243Z,XAU/USD,SELL,INTRADAY,81,TP,5159.71,,5171.37,5145.72,1.2,,,,,15,BEARISH,12,,5.83,
2026-03-12T14:13:17.628Z,ETH/USD,BUY,INTRADAY,78,SL,2080,,2064.2,2098.9,1.2,,,,,15,BULLISH,12,,7.9,
2026-03-12T14:16:00.396Z,XAU/USD,SELL,SCALP,93,TP,5156.47,,5158.37,5153.63,1.5,,,,,15,BEARISH,12,,2.37,
2026-03-12T14:16:03.539Z,EUR/USD,SELL,INTRADAY,88,TP,1.15271,,1.15378,1.15143,1.2,,,,,15,BEARISH,12,,0.00053,
2026-03-12T14:31:02.844Z,EUR/USD,SELL,SCALP,82,TP,1.15267,,1.1528,1.15247,1.5,,,,,15,BEARISH,12,,0.00016,
2026-03-12T14:52:08.381Z,GBP/USD,SELL,INTRADAY,77,TP,1.3361,,1.33753,1.33438,1.2,,,,,15,BEARISH,12,,0.00072,
2026-03-12T15:21:01.148Z,EUR/USD,SELL,INTRADAY,82,SL,1.15158,,1.15282,1.15009,1.2,,,,,15,BEARISH,12,,0.00062,
2026-03-12T15:35:59.766Z,XAU/USD,SELL,INTRADAY,84,TP,5126.22,,5139.79,5109.94,1.2,,,,,15,BEARISH,12,,6.79,
2026-03-12T15:38:19.066Z,ETH/USD,BUY,INTRADAY,81,SL,2068,,2050.4,2089.1,1.2,,,,,15,BULLISH,12,,8.8,
2026-03-12T15:41:03.166Z,EUR/USD,SELL,SCALP,82,SL,1.15181,,1.15195,1.1516,1.5,,,,,15,BEARISH,12,,0.00017,
2026-03-12T15:46:12.005Z,XAU/USD,SELL,SCALP,74,TP,5126.82,,5128.82,5123.81,1.5,,,,,15,BEARISH,12,,2.5,
2026-03-12T15:52:10.747Z,GBP/USD,SELL,INTRADAY,75,TP,1.33529,,1.33664,1.33367,1.2,,,,,15,BEARISH,12,,0.00067,
2026-03-12T16:23:20.174Z,ETH/USD,BUY,SCALP,90,TP,2067.8,,2064.7,2072.4,1.5,,,,,8,BULLISH,12,,3.9,
2026-04-05T11:37:22.698Z,EUR/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-12T16:36:00.441Z,XAU/USD,SELL,INTRADAY,78,TP,5126.35,,5140.02,5109.93,1.2,,,,,8,BEARISH,12,,6.84,
2026-03-12T16:36:03.376Z,EUR/USD,SELL,INTRADAY,78,SL,1.15197,,1.1531,1.15061,1.2,,,,,8,BEARISH,12,,0.00057,
2026-03-12T16:38:20.641Z,ETH/USD,BUY,INTRADAY,82,TP,2069.7,,2051.3,2091.8,1.2,,,,,8,BULLISH,12,,9.2,
2026-03-12T16:48:19.930Z,ETH/USD,BUY,SCALP,73,SL,2069.3,,2066.9,2072.8,1.5,,,,,8,BULLISH,12,,3,
2026-03-12T17:08:20.989Z,ETH/USD,BUY,SCALP,85,SL,2070.3,,2068.5,2073.1,1.5,,,,,8,BULLISH,12,,2.3,
2026-03-12T17:36:01.526Z,XAU/USD,SELL,INTRADAY,76,SL,5113.09,,5125,5098.79,1.2,,,,,8,BEARISH,12,,5.96,
2026-03-12T17:56:03.796Z,EUR/USD,SELL,INTRADAY,76,SL,1.15218,,1.15305,1.15114,1.2,,,,,8,BEARISH,12,,0.00043,
2026-03-12T18:11:01.256Z,XAU/USD,SELL,SCALP,77,SL,5109.08,,5110.4,5107.09,1.5,,,,,8,BEARISH,12,,1.66,
2026-04-05T11:37:39.100Z,ETH/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-12T18:34:38.504Z,XAU/USD,SELL,INTRADAY,76,TP,5103.21,,5112.88,5091.61,1.2,,,,,8,BEARISH,12,,4.83,
2026-03-12T18:34:41.165Z,EUR/USD,SELL,INTRADAY,75,TP,1.15166,,1.15235,1.15083,1.2,,,,,8,BEARISH,12,,0.00035,
2026-03-12T18:43:11.803Z,GBP/USD,SELL,INTRADAY,75,SL,1.33463,,1.33548,1.33361,1.2,,,,,8,BEARISH,12,,0.00043,
2026-03-12T19:57:02.496Z,XAU/USD,SELL,INTRADAY,78,TP,5092.14,,5101.85,5080.48,1.2,,,,,8,BEARISH,12,,4.86,
2026-03-12T22:12:04.779Z,ETH/USD,BUY,INTRADAY,75,SL,2065.9,,2058.9,2074.2,1.2,,,,,0,BULLISH,4,,3.5,
2026-03-13T01:04:19.870Z,ETH/USD,BUY,INTRADAY,90,TP,2122,,2102.6,2145.3,1.2,,,,,5,BULLISH,12,,9.7,
2026-03-13T01:24:20.529Z,ETH/USD,BUY,SCALP,85,SL,2125.4,,2122.8,2129.2,1.5,,,,,5,BULLISH,12,,3.2,
2026-03-13T04:04:20.369Z,ETH/USD,BUY,INTRADAY,75,SL,2118.3,,2107.6,2131.2,1.2,,,,,5,BULLISH,12,,5.3,
2026-03-13T05:49:20.341Z,ETH/USD,BUY,INTRADAY,78,SL,2113.4,,2105.7,2122.7,1.2,,,,,5,BULLISH,4,,3.9,
2026-03-13T05:59:20.337Z,ETH/USD,BUY,SCALP,72,SL,2111.8,,2110.9,2113.2,1.5,,,,,5,BULLISH,4,,1.2,
2026-04-05T11:37:58.820Z,ETH/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-13T07:13:12.612Z,BTC/USD,BUY,INTRADAY,81,TP,71477,,71232,71771,1.2,,,,,15,BULLISH,4,,122,
2026-03-13T07:17:01.802Z,XAU/USD,SELL,INTRADAY,75,TP,5089.21,,5098.04,5078.61,1.2,,,,,15,BEARISH,12,,4.42,
2026-03-13T07:19:21.295Z,ETH/USD,BUY,INTRADAY,77,TP,2100.9,,2091.3,2112.3,1.2,,,,,15,BULLISH,4,,4.8,
2026-03-13T07:43:12.126Z,GBP/USD,SELL,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-13T08:18:20.848Z,BTC/USD,BUY,INTRADAY,76,TP,71535,,71289,71831,1.2,,,,,15,BULLISH,4,,123,
2026-03-13T08:24:32.492Z,XAU/USD,SELL,INTRADAY,81,TP,5068.02,,5080.86,5052.61,1.2,,,,,15,BEARISH,12,,6.42,
2026-03-13T08:31:52.214Z,ETH/USD,BUY,SCALP,73,SL,2096.8,,2095.3,2098.9,1.5,,,,,15,BULLISH,4,,1.8,
2026-03-13T09:00:43.203Z,BTC/USD,BUY,SCALP,75,SL,71845,,71792,71924,1.5,,,,,15,BULLISH,4,,66,
2026-03-13T09:11:50.983Z,ETH/USD,BUY,INTRADAY,87,TP,2103.6,,2093,2116.3,1.2,,,,,15,BULLISH,4,,5.3,
2026-03-13T09:20:44.230Z,BTC/USD,BUY,INTRADAY,76,SL,71811,,71504,72179,1.2,,,,,15,BULLISH,12,,153,
2026-03-13T09:44:35.199Z,EUR/USD,SELL,INTRADAY,75,TP,1.14552,,1.14644,1.14442,1.2,,,,,10,BEARISH,12,,0.00046,
2026-03-13T09:45:43.221Z,GBP/USD,SELL,INTRADAY,75,TP,1.32659,,1.32775,1.3252,1.2,,,,,10,BEARISH,12,,0.00058,
2026-04-05T11:38:21.470Z,BTC/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-13T10:26:52.081Z,ETH/USD,BUY,SCALP,72,TP,2124.1,,2121.8,2127.6,1.5,,,,,10,BULLISH,4,,2.9,
2026-03-13T10:31:52.565Z,ETH/USD,BUY,INTRADAY,85,TP,2125.1,,2114.7,2137.7,1.2,,,,,10,BULLISH,12,,5.2,
2026-03-13T10:34:34.036Z,XAU/USD,SELL,INTRADAY,75,TP,5084.6,,5094.77,5072.4,1.2,,,,,10,BEARISH,12,,5.08,
2026-03-13T10:46:56.944Z,ETH/USD,BUY,SCALP,80,SL,2126.1,,2124.3,2128.7,1.5,,,,,10,BULLISH,12,,2.2,
2026-03-13T11:00:42.532Z,GBP/USD,SELL,INTRADAY,75,SL,1.32609,,1.32717,1.32479,1.2,,,,,10,BEARISH,12,,0.00054,
2026-03-13T11:00:45.388Z,BTC/USD,BUY,SCALP,74,SL,72484,,72434,72560,1.5,,,,,10,BULLISH,12,,63,
2026-03-13T11:20:44.698Z,BTC/USD,BUY,INTRADAY,89,SL,72422,,72114,72791,1.2,,,,,10,BULLISH,12,,154,
2026-03-13T11:36:52.513Z,ETH/USD,BUY,SCALP,72,TP,2124.9,,2123.4,2127.2,1.5,,,,,10,BULLISH,12,,1.9,
2026-03-13T11:45:45.393Z,BTC/USD,BUY,SCALP,74,TP,72331,,72290,72393,1.5,,,,,10,BULLISH,12,,52,
2026-03-13T12:00:43.298Z,GBP/USD,SELL,INTRADAY,75,SL,1.32558,,1.32666,1.32429,1.2,,,,,10,BEARISH,12,,0.00054,
2026-03-13T12:06:52.469Z,ETH/USD,BUY,INTRADAY,87,TP,2126.5,,2117.1,2137.8,1.2,,,,,15,BULLISH,12,,4.7,
2026-03-13T12:20:45.373Z,BTC/USD,BUY,INTRADAY,78,TP,72386,,72124,72700,1.2,,,,,15,BULLISH,12,,131,
2026-04-05T11:38:48.977Z,BTC/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-13T13:10:43.603Z,BTC/USD,BUY,SCALP,79,TP,72753,,72679,72864,1.5,,,,,15,BULLISH,12,,92,
2026-03-13T13:11:51.727Z,ETH/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-13T13:25:43.218Z,BTC/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-13T13:35:43.518Z,BTC/USD,BUY,SCALP,79,TP,73104,,73003,73254,1.5,,,,,15,BULLISH,12,,125,
2026-03-13T13:36:51.363Z,ETH/USD,BUY,SCALP,85,TP,2175.9,,2171.5,2182.6,1.5,,,,,15,BULLISH,12,,5.5,
2026-03-13T14:01:50.515Z,ETH/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-13T14:04:31.890Z,XAU/USD,SELL,SCALP,72,SL,5101.3,,5105.91,5094.38,1.5,,,,,15,BEARISH,4,,5.76,
2026-03-13T14:05:44.216Z,BTC/USD,BUY,SCALP,84,TP,73407,,73296,73573,1.5,,,,,15,BULLISH,12,,138,
2026-03-13T14:11:52.123Z,ETH/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-13T14:15:43.369Z,GBP/USD,SELL,INTRADAY,78,TP,1.32716,,1.3283,1.32579,1.2,,,,,15,BEARISH,12,,0.00057,
2026-03-13T14:21:51.281Z,ETH/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-13T14:25:43.946Z,BTC/USD,BUY,,,SKIPPED,,,,,,,,,,,,,,,**Signal skipped — RSI & Stoch both 0**
2026-03-13T14:34:32.684Z,XAU/USD,SELL,INTRADAY,82,SL,5089.43,,5107.32,5067.96,1.2,,,,,15,BEARISH,12,,8.95,
2026-03-13T14:39:35.367Z,EUR/USD,SELL,INTRADAY,75,SL,1.1476,,1.14857,1.14644,1.2,,,,,15,BEARISH,4,,0.00048,
2026-03-13T15:10:41.164Z,GBP/USD,SELL,SCALP,74,TP,1.32582,,1.32595,1.32562,1.5,,,,,15,BEARISH,12,,0.00016,
2026-03-13T15:10:43.962Z,BTC/USD,BUY,SCALP,75,SL,72626,,72510,72800,1.5,,,,,15,BULLISH,4,,145,
2026-03-13T15:14:35.538Z,EUR/USD,SELL,SCALP,74,TP,1.14584,,1.14596,1.14566,1.5,,,,,15,BEARISH,12,,0.00015,
2026-03-13T15:15:43.440Z,GBP/USD,SELL,INTRADAY,77,TP,1.32607,,1.3273,1.3246,1.2,,,,,15,BEARISH,12,,0.00061,
2026-03-13T15:19:34.500Z,XAU/USD,SELL,SCALP,78,TP,5066.5,,5072.26,5057.84,1.5,,,,,15,BEARISH,12,,7.21,
2026-03-13T15:34:33.191Z,XAU/USD,SELL,INTRADAY,84,TP,5061.16,,5084.52,5033.13,1.2,,,,,15,BEARISH,12,,11.68,
2026-03-13T15:49:32.568Z,XAU/USD,SELL,SCALP,80,TP,5054.57,,5060.43,5045.78,1.5,,,,,15,BEARISH,12,,7.33,
2026-03-13T15:59:34.730Z,EUR/USD,SELL,INTRADAY,77,TP,1.14433,,1.14548,1.14295,1.2,,,,,15,BEARISH,12,,0.00057,
2026-03-13T16:00:43.405Z,GBP/USD,SELL,SCALP,83,SL,1.32389,,1.32409,1.3236,1.5,,,,,15,BEARISH,12,,0.00025,
2026-03-13T16:14:35.359Z,EUR/USD,SELL,SCALP,81,TP,1.14453,,1.14466,1.14433,1.5,,,,,8,BEARISH,12,,0.00017,
2026-03-13T16:19:33.543Z,XAU/USD,SELL,SCALP,75,SL,5039.81,,5045.78,5030.84,1.5,,,,,8,BEARISH,12,,7.47,
2026-03-13T16:25:42.871Z,GBP/USD,SELL,INTRADAY,75,SL,1.32379,,1.32508,1.32225,1.2,,,,,8,BEARISH,12,,0.00064,
2026-03-13T16:44:34.005Z,XAU/USD,SELL,SCALP,74,TP,5045.94,,5050.8,5038.65,1.5,,,,,8,BEARISH,12,,6.08,
2026-03-13T17:44:35.475Z,EUR/USD,SELL,INTRADAY,78,SL,1.14422,,1.14502,1.14326,1.2,,,,,8,BEARISH,12,,0.0004,
2026-03-13T18:44:33.406Z,XAU/USD,SELL,SCALP,73,SL,5047.54,,5051.06,5042.26,1.5,,,,,8,BEARISH,12,,4.4,
2026-03-13T19:34:32.621Z,XAU/USD,SELL,INTRADAY,75,SL,5038.42,,5055.37,5018.09,1.2,,,,,8,BEARISH,12,,8.47,
2026-03-14T00:34:34.077Z,EUR/USD,SELL,INTRADAY,83,TP,1.1452,,1.14667,1.14344,1.2,,,,,5,BEARISH,4,,0.00073,
2026-03-14T01:34:34.232Z,EUR/USD,SELL,INTRADAY,77,TP,1.14519,,1.1469,1.14313,1.2,,,,,5,BEARISH,4,,0.00086,
2026-03-14T06:49:34.166Z,EUR/USD,SELL,INTRADAY,76,TP,1.1425,,1.14387,1.14085,1.2,,,,,5,BEARISH,12,,0.00069,
2026-03-14T07:39:35.105Z,EUR/USD,SELL,SCALP,80,SL,1.14184,,1.14198,1.14164,1.5,,,,,15,BEARISH,12,,0.00017,
2026-03-14T07:54:35.429Z,EUR/USD,SELL,INTRADAY,79,TP,1.14162,,1.14264,1.1404,1.2,,,,,15,BEARISH,12,,0.00051,
2026-03-14T08:54:34.978Z,EUR/USD,SELL,SCALP,80,TP,1.14188,,1.14201,1.14168,1.5,,,,,15,BEARISH,12,,0.00017,
2026-03-14T08:59:35.108Z,EUR/USD,SELL,INTRADAY,79,SL,1.1417,,1.14281,1.14037,1.2,,,,,15,BEARISH,12,,0.00055,
2026-03-14T09:19:34.959Z,EUR/USD,SELL,SCALP,80,TP,1.14185,,1.14199,1.14165,1.5,,,,,15,BEARISH,12,,0.00017,
2026-03-14T10:39:35.029Z,EUR/USD,SELL,INTRADAY,77,SL,1.1417,,1.14286,1.14031,1.2,,,,,10,BEARISH,12,,0.00058,
2026-03-14T11:39:34.971Z,EUR/USD,SELL,INTRADAY,85,SL,1.14165,,1.14256,1.14055,1.2,,,,,10,BEARISH,12,,0.00046,
2026-04-05T11:40:08.275Z,EUR/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-14T18:40:41.583Z,GBP/USD,SELL,INTRADAY,76,SL,1.32396,,1.32526,1.3224,1.2,,,,,8,BEARISH,12,,0.00065,
2026-03-15T05:40:44.958Z,BTC/USD,BUY,INTRADAY,78,SL,71666,,71464,71907,1.2,,,,,5,BULLISH,12,,101,
2026-03-15T06:11:52.588Z,ETH/USD,BUY,SCALP,74,TP,2109,,2108.2,2110.3,1.5,,,,,5,BULLISH,12,,1,
2026-03-15T07:20:44.718Z,BTC/USD,BUY,INTRADAY,80,SL,71625,,71465,71817,1.2,,,,,15,BULLISH,12,,80,
2026-03-15T07:30:45.262Z,BTC/USD,BUY,SCALP,77,SL,71578,,71556,71611,1.5,,,,,15,BULLISH,12,,28,
2026-03-15T08:20:44.855Z,BTC/USD,BUY,INTRADAY,83,SL,71651,,71501,71831,1.2,,,,,15,BULLISH,12,,75,
2026-03-15T08:30:45.295Z,BTC/USD,BUY,SCALP,74,TP,71592,,71565,71632,1.5,,,,,15,BULLISH,12,,33,
2026-03-15T08:55:45.240Z,BTC/USD,BUY,SCALP,77,TP,71597,,71574,71632,1.5,,,,,15,BULLISH,12,,29,
2026-03-15T09:25:45.295Z,BTC/USD,BUY,INTRADAY,83,SL,71931,,71757,72140,1.2,,,,,15,BULLISH,12,,87,
2026-03-15T09:30:45.456Z,BTC/USD,BUY,SCALP,82,SL,71858,,71827,71906,1.5,,,,,15,BULLISH,12,,39,
2026-03-15T09:55:44.735Z,BTC/USD,BUY,SCALP,79,TP,71788,,71765,71823,1.5,,,,,10,BULLISH,12,,29,
2026-03-15T10:30:44.785Z,BTC/USD,BUY,INTRADAY,75,SL,71870,,71707,72066,1.2,,,,,10,BULLISH,12,,82,
2026-03-15T10:55:45.447Z,BTC/USD,BUY,SCALP,79,SL,71829,,71812,71853,1.5,,,,,10,BULLISH,12,,20,
2026-03-15T11:55:44.693Z,BTC/USD,BUY,INTRADAY,77,SL,71875,,71728,72051,1.2,,,,,10,BULLISH,12,,73,
2026-03-15T14:05:45.819Z,BTC/USD,BUY,INTRADAY,76,SL,71610,,71371,71897,1.2,,,,,15,BULLISH,4,,120,
2026-03-15T14:35:45.565Z,BTC/USD,BUY,SCALP,72,SL,71465,,71440,71503,1.5,,,,,15,BULLISH,0,,32,
2026-03-15T15:15:45.035Z,BTC/USD,BUY,INTRADAY,76,TP,71559,,71367,71789,1.2,,,,,15,BULLISH,0,,96,
2026-03-15T15:45:44.821Z,BTC/USD,BUY,SCALP,75,TP,71505,,71482,71539,1.5,,,,,15,BULLISH,0,,28,
2026-04-05T11:40:45.853Z,BTC/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-15T18:10:44.191Z,BTC/USD,BUY,INTRADAY,75,SL,71779,,71577,72023,1.2,,,,,8,BULLISH,12,,101,
2026-03-15T18:16:52.674Z,ETH/USD,BUY,INTRADAY,79,SL,2108.8,,2101.3,2117.7,1.2,,,,,8,BULLISH,12,,3.7,
2026-03-15T18:24:36.427Z,EUR/USD,SELL,INTRADAY,78,SL,1.14122,,1.14264,1.13951,1.2,,,,,8,BEARISH,12,,0.00071,
2026-03-15T18:25:45.392Z,GBP/USD,SELL,INTRADAY,78,SL,1.32235,,1.3253,1.31881,1.2,,,,,8,BEARISH,12,,0.00148,
2026-03-15T18:26:55.561Z,ETH/USD,BUY,SCALP,74,SL,2108.3,,2107.4,2109.7,1.5,,,,,8,BULLISH,12,,1.1,
2026-03-15T18:30:47.433Z,BTC/USD,BUY,SCALP,84,SL,71742,,71714,71783,1.5,,,,,8,BULLISH,12,,34,
2026-03-15T18:40:44.879Z,GBP/USD,SELL,SCALP,73,SL,1.32248,,1.3229,1.32185,1.5,,,,,8,BEARISH,12,,0.00053,
2026-04-05T11:40:57.289Z,BTC/USD,BUY,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-15T19:44:34.259Z,XAU/USD,SELL,INTRADAY,75,TP,5019.7,,5023.22,5015.48,1.2,,,,,8,BEARISH,4,,1.76,
2026-03-15T19:45:44.582Z,GBP/USD,SELL,INTRADAY,77,SL,1.32285,,1.32545,1.31973,1.2,,,,,8,BEARISH,12,,0.0013,
2026-03-15T20:50:44.318Z,GBP/USD,SELL,INTRADAY,81,SL,1.32316,,1.32493,1.32104,1.2,,,,,8,BEARISH,12,,0.00088,
2026-04-05T11:41:04.375Z,EUR/USD,SELL,SCALP,,SL,,,,,,,,,,,,,,,No matching signal found
2026-03-15T21:19:34.313Z,BTC/USD,BUY,INTRADAY,79,TP,71714,,71534,71930,1.2,,,,,0,BULLISH,4,,90,
2026-03-15T21:19:37.697Z,ETH/USD,BUY,INTRADAY,79,TP,2126,,2117.1,2136.7,1.2,,,,,0,BULLISH,12,,4.4,
2026-04-05T11:41:09.509Z,ETH/USD,BUY,SCALP,,TP,,,,,,,,,,,,,,,No matching signal found
2026-03-15T23:59:33.720Z,BTC/USD,BUY,INTRADAY,79,SL,72809,,72389,73313,1.2,,,,,0,BULLISH,12,,210,
2026-03-16T00:06:53.120Z,ETH/USD,BUY,INTRADAY,77,SL,2183.6,,2165.4,2205.4,1.2,,,,,5,BULLISH,12,,9.1,
2026-03-16T00:46:52.904Z,ETH/USD,BUY,SCALP,72,SL,2170.5,,2168.6,2173.4,1.5,,,,,5,BULLISH,12,,2.4,
2026-03-16T00:50:45.730Z,BTC/USD,BUY,SCALP,74,SL,72617,,72570,72689,1.5,,,,,5,BULLISH,12,,60,
2026-03-16T01:14:34.037Z,XAU/USD,SELL,INTRADAY,75,TP,5000.35,,5018.74,4978.29,1.2,,,,,5,BEARISH,12,,9.19,
2026-03-16T01:45:45.000Z,BTC/USD,BUY,INTRADAY,82,TP,72610,,72282,73003,1.2,,,,,5,BULLISH,12,,164,
2026-03-16T01:51:52.897Z,ETH/USD,BUY,INTRADAY,77,TP,2179.3,,2166.9,2194.1,1.2,,,,,5,BULLISH,12,,6.2,
2026-03-16T02:44:35.127Z,XAU/USD,SELL,INTRADAY,85,TP,5005.71,,5019.52,4989.13,1.2,,,,,5,BEARISH,12,,6.91,
